ID;type;labels;word_counts;num_sentences;num_syllables;avg_syllables_per_word;fk_grade;fk_read;Analytic;Authentic;Tone;tone_pos;tone_neg;focuspast;focuspresent;focusfuture;Cognition;memory;Self-reference;Other-reference;Contextual Embedding;Perceptual Details;Reality Monitoring;concr_score;Temporal details;Spatial details;People;Quantity details
388;C;F;53;3;67;1.288461538;6.5;79.3;60.04;79.41;5.02;0;1.89;0;3.77;5.66;15.09;0;0;5.66;16.97;0;3.77;3.3465;0;0;0;0
389;A;T;33;3;45;1.40625;5.1;77.53;99;95.15;20.23;6.06;6.06;3.03;0;0;12.12;0;6.06;0;9.09;0;9.09;2.766;0;0;0;0
389;E;F;28;2;39;1.392857143;6.4;74.19;4.26;8.95;1;0;3.57;0;3.57;0;35.71;0;3.57;10.71;7.14;0;-25;3.21;0;0;0;0
389;G;F;18;2;18;1.2;1.5;97.7;49.68;10.18;20.23;0;0;5.56;0;0;22.22;0;5.56;0;0;0;-22.22;2.832857143;0;0;0;0
389;M;T;23;3;35;1.590909091;6.1;64.07;23.51;98.67;99;13.04;0;0;0;0;21.74;0;13.04;0;8.7;0;0;2.786;0;4.347826087;4.347826087;0
389;C;F;20;1;30;1.5;9.9;59.64;1;7.03;20.23;0;0;0;5;0;35;0;5;0;5;0;-30;3.61875;0;0;0;0
390;A;T;70;3;88;1.257142857;8.8;73.21;43.94;11.24;7.42;1.43;2.86;1.43;10;0;17.14;0;0;4.29;10.01;0;-2.84;3.324761905;0;0;0;0
390;E;F;37;3;50;1.351351351;5.7;75.91;1;20.17;99;8.11;0;2.7;13.51;2.7;43.24;0;2.7;2.7;8.11;0;-27.02;2.845;0;0;0;0
390;G;F;44;2;56;1.302325581;8.1;75.03;3.27;34.4;20.23;0;0;2.27;2.27;4.55;20.45;0;0;4.55;11.37;0;-9.08;3.438666667;0;0;0;2.272727273
390;M;T;66;3;99;1.5;10.7;57.61;36.2;29.49;6.9;0;1.52;1.52;3.03;1.52;12.12;0;0;7.58;10.61;1.52;1.53;2.988846154;1.515151515;0;0;1.515151515
390;C;F;34;3;47;1.424242424;5.2;77.23;64.21;1;1;0;8.82;0;8.82;0;14.71;0;0;0;0;0;-5.89;2.874;0;0;0;0
391;A;T;39;4;61;1.564102564;7.1;61.53;45.8;1;2.7;0;2.56;0;5.13;5.13;25.64;0;2.56;7.69;2.56;5.13;-15.39;2.944375;0;0;0;0
391;E;F;42;4;57;1.357142857;5;77.74;42.52;2.36;1;0;4.76;2.38;4.76;0;26.19;0;0;2.38;4.76;0;-16.67;3.029230769;0;0;0;0
391;G;F;25;4;37;1.48;4.6;73.54;51.7;3.34;20.23;0;0;0;8;0;12;0;4;0;0;4;-8;2.675;0;0;0;0
391;M;T;51;4;77;1.509803922;7.1;66.94;16.49;83.69;4.72;0;1.96;0;1.96;0;13.73;0;1.96;1.96;23.53;0;11.76;3.0985;0;0;0;0
391;C;F;48;4;74;1.541666667;6.8;67.76;55.95;3.81;1;2.08;12.5;0;4.17;2.08;16.67;0;0;2.08;6.25;0;4.16;3.303;0;0;0;0
392;A;T;139;6;184;1.352941176;9.8;65.35;66.91;43.84;3.94;2.88;5.04;2.88;6.47;0;11.51;0;1.44;1.44;12.95;0.72;10.07;2.669333333;0;0;0;0
392;E;F;138;5;187;1.364963504;11.6;60.58;41.01;17.84;12.62;4.35;5.07;0.72;6.52;0.72;11.59;0;2.17;2.9;9.42;1.44;8.69;2.771428571;0;0;0;0
392;G;F;112;5;149;1.330357143;8.5;74.12;21.9;2.36;20.23;2.68;2.68;2.68;7.14;6.25;11.61;0;5.36;1.79;7.14;0;0.89;2.787567568;0;0;0;0.892857143
392;M;T;130;4;194;1.503875969;14.7;47.15;46.57;21.89;56.22;2.31;0;2.31;5.38;0;10.77;0;4.62;0;13.08;0.77;5.39;2.891190476;0.769230769;0;0;0.769230769
392;C;F;124;5;184;1.520661157;11.5;55.37;28.14;58.85;20.23;3.23;3.23;6.45;8.87;2.42;12.9;0;1.62;0.81;14.52;0.81;8.88;2.743913043;0;0;0;0
393;A;T;18;2;22;1.294117647;3.1;88.23;66.04;96.01;1;0;5.56;0;0;0;27.78;0;5.56;0;5.56;0;-16.66;3.618;0;0;0;0
393;E;F;18;3;24;1.411764706;3.2;82.61;10.19;99;1;0;5.56;0;5.56;0;27.78;0;11.11;0;16.68;0;-5.54;2.985;0;5.555555556;0;0
393;G;F;28;1;38;1.357142857;11.8;59.98;7.34;48.09;75.77;3.57;0;3.57;7.14;10.71;7.14;0;10.71;3.57;0;0;-3.57;2.858333333;0;0;0;3.571428571
393;M;T;25;2;38;1.52;7;67.25;51.7;3.34;20.23;0;0;4;4;0;16;0;0;4;8;0;-8;3.262222222;0;0;0;0
393;C;F;15;2;26;1.857142857;9.6;38.99;1.16;63.35;97.84;6.67;0;0;6.67;0;20;0;6.67;0;20;0;6.67;2.74625;0;0;0;0
394;A;T;37;4;51;1.416666667;4.4;79.26;27.81;98.19;1;0;10.81;0;13.51;0;27.03;0;8.11;0;5.4;0;-10.82;2.513333333;0;0;0;0
394;E;F;43;4;60;1.428571429;5;77.74;50.85;1;3.38;2.33;4.65;0;2.33;0;13.95;0;6.98;0;6.98;0;0.01;2.871428571;0;0;0;0
394;G;F;40;4;49;1.256410256;3.6;86.91;92.56;1;2.86;0;2.5;0;10;0;5;0;0;0;2.5;0;0;3.335384615;0;0;0;2.5
394;M;T;30;4;53;1.766666667;8.6;46.94;84.21;39.59;1;3.33;10;0;10;0;10;0;6.66;0;10;0;13.33;2.92;0;0;0;0
394;C;F;39;4;66;1.692307692;8.3;53.07;18.87;16.81;20.23;2.56;2.56;0;10.26;0;20.51;0;2.56;0;12.82;0;-2.56;3.129230769;0;0;0;0
395;A;T;85;4;119;1.43373494;9;67.28;46.7;17.36;37.12;5.88;4.71;0;3.53;2.35;17.65;0;8.24;0;9.41;0;2.35;2.757142857;0;0;0;0
395;E;F;75;4;92;1.260273973;6.9;78.28;28.63;44.33;20.23;2.67;2.67;0;9.33;4;14.67;0;1.33;0;11.99;0;2.65;2.605;0;0;0;1.333333333
395;G;F;55;4;70;1.272727273;5.1;82.85;24.99;1.1;47.86;7.27;5.45;3.64;1.82;1.82;16.36;0;7.27;0;7.27;0;3.64;2.762272727;0;0;0;0
395;M;T;94;5;136;1.462365591;9.4;61.06;61.33;21.81;53.17;6.38;4.26;0;6.38;0;11.7;0;3.19;1.06;10.63;1.06;10.63;3.264411765;0;0;0;0
395;C;F;75;4;104;1.444444444;8;70.13;14.24;96.32;39.67;1.33;0;5.33;5.33;1.33;22.67;0;5.33;1.33;14.66;1.33;-5.35;3.13037037;0;0;0;0
396;A;T;117;7;162;1.446428571;7.2;72.16;66.04;61.01;5.87;2.56;4.27;0;3.42;0;17.09;0;5.13;1.7;6.83;0.85;-2.57;2.961621622;0;0;0;0
396;E;F;43;4;42;1.05;1.3;103.63;24.69;36.92;3.38;0;2.33;2.33;0;0;20.93;0;9.31;2.33;9.31;0;-9.29;3.306363636;0;2.325581395;0;0
396;G;F;33;4;42;1.4;3.9;80.78;6.68;1;1;0;6.06;0;9.09;0;12.12;0;0;0;0;0;-6.06;3.179;0;0;0;3.03030303
396;M;T;49;5;71;1.479166667;5.9;70.19;56.86;37.24;20.23;2.04;2.04;6.12;6.12;0;12.24;0;8.16;2.04;10.2;2.04;4.08;2.993;0;0;0;0
396;C;F;27;4;34;1.36;3.4;82;55.25;10.18;1;3.7;11.11;0;3.7;0;11.11;0;3.7;0;3.7;0;7.4;3.364;0;0;0;0
397;A;T;30;4;42;1.4;3.9;80.78;69.05;1.91;1;0;20;0;6.67;3.33;3.33;0;0;0;9.99;0;26.66;3.014285714;0;0;0;0
397;E;F;24;2;26;1.130434783;1.9;102.1;10.19;1;1;0;4.17;0;4.17;4.17;20.83;0;0;12.5;8.34;0;-8.32;3.122857143;0;0;0;0
397;G;F;24;2;33;1.375;5.6;76.22;62.1;3.81;99;12.5;0;0;4.17;0;12.5;0;0;8.33;0;0;0;2.407777778;0;0;0;0
397;M;T;35;2;43;1.228571429;5.4;87.55;39.7;42.95;65.27;2.86;0;0;2.86;0;17.14;0;0;8.57;22.86;14.28;22.86;2.956923077;0;0;0;0
397;C;F;17;2;20;1.176470588;1.9;96.69;29.85;46.57;95.42;5.88;0;0;5.88;0;35.29;0;0;17.65;5.88;0;-23.53;3.034444444;0;0;0;0
398;A;T;123;5;167;1.357723577;10.5;63.43;55.8;80.02;20.23;2.44;2.44;1.63;3.25;1.63;24.39;0;4.07;5.69;9.76;0;-9.75;2.9175;0;0;0;0.81300813
398;E;F;73;4;104;1.424657534;8.1;69.82;42.14;75.48;20.23;2.74;2.74;1.37;6.85;0;19.18;0;2.74;2.74;15.07;0;1.37;3.483703704;0;0;0;0
398;G;F;56;4;75;1.41509434;6.1;74.9;80.2;15.38;20.23;0;0;1.79;5.36;1.79;12.5;0;3.58;8.93;5.36;1.79;-5.35;2.67047619;0;0;0;0
398;M;T;118;5;162;1.372881356;10.1;64.44;9.45;93.04;1.14;0.85;4.24;1.69;5.93;1.69;16.1;0;5.08;3.39;11.86;0;0.84;3.206470588;0;0;0;0
398;C;F;70;5;91;1.31884058;5.1;82.85;15.41;16.97;41.28;2.86;1.43;0;2.86;4.29;20;0;8.57;1.43;4.29;0;-11.42;3.33625;0;0;0;0
399;A;T;47;4;62;1.319148936;4.4;84.88;82.46;71.66;4.04;2.13;4.26;0;4.26;0;14.89;0;8.51;2.13;4.26;0;-4.25;2.81;0;0;0;2.127659574
399;E;F;27;4;40;1.481481481;4.8;73.03;1;1;1;3.7;7.41;0;14.81;0;22.22;0;0;3.7;7.4;0;-3.71;2.923846154;0;0;0;0
399;G;F;38;4;49;1.289473684;3.5;87.21;1;1;92.27;7.89;2.63;0;5.26;0;18.42;0;5.26;0;2.63;0;-5.26;2.556363636;0;0;0;0
399;M;T;41;4;60;1.463414634;6.1;69.48;21.81;2.54;3.01;0;2.44;0;7.32;2.44;17.07;0;7.32;7.32;2.44;4.88;-7.31;3.016875;0;0;0;0
399;C;F;27;5;39;1.444444444;3;82.91;1.78;1;99;7.41;0;3.7;11.11;7.41;14.81;0;3.7;0;0;0;-7.4;3.230833333;0;0;0;0
400;A;T;54;4;76;1.461538462;7.2;66.74;19.76;86.01;1;1.85;11.11;0;9.26;3.7;20.37;1.85;5.56;1.85;11.11;1.85;5.55;2.56;0;0;0;0
400;E;F;30;4;39;1.392857143;3.7;81.29;77.34;98.38;72.45;3.33;0;0;6.67;0;26.67;0;6.67;0;13.33;0;-10.01;2.63;0;0;0;0
400;G;F;33;4;46;1.393939394;4.2;79.97;1;1;96.12;6.06;0;0;0;3.03;27.27;0;3.03;6.06;3.03;0;-18.18;2.493333333;0;0;0;0
400;M;T;59;4;75;1.271186441;5.5;81.83;21.16;99;1.14;0;3.39;0;10.17;6.78;15.25;0;10.16;0;18.64;3.38;10.16;2.961111111;0;0;0;0
400;C;F;44;4;62;1.409090909;5.2;77.23;45.12;11.02;3.56;2.27;4.55;0;4.55;0;27.27;0;2.27;0;4.55;0;-15.9;2.4425;0;0;0;0
401;A;T;59;4;85;1.49122807;7.7;65.42;17.64;4;1;0;5.08;1.69;3.39;0;23.73;0;3.39;6.77;8.47;1.69;-8.49;2.728421053;0;0;0;0
401;E;F;45;4;59;1.372093023;5.1;77.43;17.49;1;1;0;11.11;0;6.67;0;22.22;0;8.89;2.22;4.44;0;-6.67;3.101428571;0;0;0;0
401;G;F;44;4;52;1.209302326;2.8;94.35;3.27;1;1;0;4.55;0;9.09;0;11.36;0;6.82;4.54;4.55;2.27;0.01;3.338;0;0;0;0
401;M;T;57;4;82;1.464285714;7.6;65.73;36.67;8.42;1;1.75;8.77;7.02;1.75;0;14.04;0;5.26;0;7.01;0;3.5;2.945294118;0;0;0;0
401;C;F;45;4;64;1.422222222;5.3;76.93;10.19;1;1;0;4.44;0;4.44;0;20;0;0;0;2.22;0;-13.34;3.365;0;0;0;0
402;A;T;42;4;45;1.153846154;2.4;95.37;7.34;24.32;3.2;0;2.38;0;9.52;0;19.05;0;7.14;4.76;2.38;0;-14.29;3.2975;0;0;0;0
402;E;F;57;5;66;1.2;2.9;94.15;10.19;4.51;1;1.75;8.77;3.51;10.53;0;12.28;0;0;7.02;10.52;1.75;10.52;3.226923077;0;0;0;0
402;G;F;33;4;52;1.575757576;6.5;63.05;20.83;29.49;20.23;0;0;3.03;3.03;0;18.18;0;0;0;9.09;0;-9.09;2.75;0;0;0;3.03030303
402;M;T;31;4;46;1.483870968;5.2;72.02;11.71;97.57;70.91;3.23;0;0;3.23;0;16.13;0;0;6.45;22.58;0;9.68;3.119166667;0;0;0;0
402;C;F;34;5;39;1.181818182;1.1;98.62;55.58;12.44;1.85;0;2.94;0;8.82;0;14.71;0;2.94;0;14.7;0;5.87;3.717692308;0;0;0;0
403;A;T;74;4;128;1.753424658;12.8;35.98;92.78;20.17;1;0;5.41;2.7;4.05;0;13.51;0;0;0;10.81;1.35;4.06;2.825625;0;1.351351351;0;1.351351351
403;E;F;63;4;110;1.803278689;11.6;39.03;52.08;16.25;88.66;4.76;0;0;4.76;3.17;22.22;0;0;6.35;9.52;1.59;-4.76;2.752;0;0;0;1.587301587
403;G;F;47;4;82;1.744680851;9.1;51.04;92.17;1.72;20.23;0;0;0;6.38;0;8.51;0;4.26;0;0;4.26;-4.25;2.9685;0;0;0;2.127659574
403;M;T;76;4;104;1.386666667;8.3;69.31;85.45;25.39;39.38;3.95;2.63;1.32;5.26;1.32;13.16;0;0;0;13.17;1.32;7.91;2.857272727;0;1.315789474;0;0
403;C;F;59;4;101;1.74137931;10.1;48.3;87.02;4;20.23;5.08;5.08;5.08;5.08;3.39;16.95;0;0;1.69;8.46;5.08;6.76;2.954444444;0;0;0;0
404;A;T;172;8;248;1.450292398;10.5;58.21;57.83;61.77;1;0.58;9.3;2.33;7.56;0.58;20.93;0;1.74;1.16;10.47;2.32;1.74;2.995925926;1.162790698;0;0;0
404;E;F;176;10;240;1.387283237;7.7;70.84;22.09;54.55;9.34;1.14;2.27;0.57;9.66;0;17.05;0;3.41;4.54;8.52;0;-5.12;2.775416667;0;0;0;0
404;G;F;162;11;225;1.388888889;6.7;73.47;78.46;8.33;13.6;0.62;1.23;0;4.94;4.94;14.2;0;1.85;0.62;6.79;1.85;-3.71;2.871111111;0.617283951;0.617283951;0;0.617283951
404;M;T;166;9;231;1.44375;7.9;70.33;52.72;32.79;13.74;0;0.6;1.81;4.22;1.81;16.27;0;4.21;1.81;9.64;0.6;-5.43;2.850454545;0;1.807228916;0;0
404;C;F;165;8;253;1.542682927;10.1;59.13;24.99;25.81;13.71;3.64;4.24;2.42;7.88;0;17.58;0;2.42;0.61;4.25;1.22;-4.23;2.776557377;0;0.606060606;0;0
405;A;T;44;4;66;1.534883721;6.3;68.97;38.37;1;1;0;9.09;6.82;4.55;2.27;25;0;0;0;0;0;-15.91;2.610625;0;0;0;0
405;E;F;40;4;56;1.4;4.8;78.25;26.1;2.73;20.23;5;5;2.5;5;0;22.5;0;0;5;17.5;0;5;3.014666667;0;0;0;0
405;G;F;33;4;41;1.322580645;2.8;88.94;14.87;1;20.23;0;0;3.03;0;0;15.15;0;0;6.06;3.03;0;-12.12;3.165;0;0;0;0
405;M;T;51;4;72;1.44;5.8;75.71;46.7;6.58;20.23;1.96;1.96;0;5.88;0;17.65;0;3.92;0;9.8;0;-3.93;3.130833333;0;3.921568627;0;0
405;C;F;45;4;58;1.318181818;4;85.69;66.04;1;20.23;0;0;2.22;0;0;24.44;0;2.22;0;2.22;0;-22.22;3.457333333;0;0;0;0
406;A;T;47;4;54;1.173913043;3.1;93.64;20.01;4.07;4.04;2.13;4.26;2.13;8.51;6.38;23.4;0;6.39;0;6.39;4.26;-6.37;2.973125;0;0;0;0
406;E;F;34;4;44;1.294117647;3.1;88.23;1.05;1;1;0;11.76;0;8.82;0;23.53;0;5.88;0;0;2.94;-8.83;3.0975;0;0;0;0
406;G;F;53;5;77;1.480769231;6.2;69.38;2.94;10.87;1;0;5.66;3.77;7.55;1.89;22.64;0;0;5.66;5.66;1.89;-9.43;2.671578947;0;0;0;1.886792453
406;M;T;54;5;75;1.388888889;5.1;77.43;33.38;1.17;5.19;1.85;3.7;1.85;3.7;1.85;24.07;0;7.41;0;1.85;0;-16.66;2.5335;0;0;0;0
406;C;F;45;4;65;1.444444444;5.3;76.93;1;77.17;3.72;0;2.22;0;0;11.11;17.78;0;6.67;0;15.55;0;-0.01;3.142727273;0;0;0;0
407;A;T;63;3;94;1.492063492;10.3;58.62;42.52;67.59;1.48;1.59;4.76;4.76;4.76;0;17.46;0;6.35;1.59;3.17;0;-7.94;2.912380952;0;0;0;0
407;E;F;51;3;84;1.647058824;9.9;54.22;35.2;6.58;4.72;1.96;3.92;0;1.96;0;21.57;0;1.96;3.92;3.92;0;-11.77;2.9808;0;0;0;0
407;G;F;57;3;85;1.49122807;9.5;60.65;72.25;22.93;20.23;0;0;1.75;1.75;0;21.05;0;3.51;0;8.76;0;-12.29;2.912105263;0;0;0;1.754385965
407;M;T;83;3;144;1.734939759;15.3;34.9;28.39;41.03;96;7.23;1.2;1.2;2.41;0;9.64;0;4.81;3.61;9.63;1.2;9.62;2.62125;0;0;0;0
407;C;F;64;3;100;1.5625;11.6;49.86;43.4;1.63;43.51;1.56;0;1.56;3.13;0;20.31;0;1.56;0;4.69;1.56;-12.5;2.9288;0;1.5625;0;0
408;A;T;48;4;73;1.553191489;7.9;59.5;67.92;26.04;4.22;0;2.08;0;8.33;0;16.67;0;4.17;0;8.33;2.08;-4.18;2.907894737;0;0;0;0
408;E;F;58;3;71;1.245614035;6;86.03;42.75;67.94;20.23;1.72;1.72;0;6.9;0;25.86;0;5.17;6.9;10.34;3.45;-8.62;2.768823529;0;0;0;0
408;G;F;64;3;91;1.421875;9.2;66.78;91.51;5.64;20.23;3.13;3.13;4.69;3.13;3.13;10.94;0;0;1.56;4.68;0;-0.01;2.827272727;0;1.5625;0;0
408;M;T;69;3;101;1.485294118;11;56.89;84.99;55.19;1;1.45;5.8;0;4.35;0;11.59;0;5.8;0;7.25;0;2.91;3.129090909;0;1.449275362;0;0
408;C;F;81;4;115;1.419753086;8.8;67.79;78.46;52.89;20.23;1.23;1.23;1.23;1.23;1.23;17.28;0;3.7;2.47;11.11;2.46;-1.24;2.898333333;0;0;0;0
409;A;T;63;4;74;1.174603175;4.7;89.28;61.53;99;6.51;3.17;4.76;1.59;4.76;0;25.4;0;1.59;1.59;14.28;0;-3.18;2.891428571;0;0;0;0
409;E;F;35;2;43;1.264705882;6.4;79.6;1;1;1;0;8.57;2.86;5.71;0;22.86;0;0;5.71;5.71;0;-8.58;2.523333333;0;0;0;0
409;G;F;33;2;40;1.212121212;5;88.57;28.02;50.45;1;0;15.15;0;15.15;0;21.21;0;0;0;6.06;3.03;3.03;2.465833333;0;0;0;0
409;M;T;66;4;92;1.393939394;7.4;71.65;49.68;29.49;42.71;3.03;1.52;0;7.58;1.52;7.58;0;1.52;4.55;18.19;0;15.16;3.208947368;0;0;0;0
409;C;F;22;2;31;1.409090909;5.2;77.23;6.68;1;1;0;13.64;0;9.09;4.55;9.09;0;0;4.55;0;0;4.55;3.552222222;0;0;0;0
410;A;T;54;5;76;1.461538462;6.2;69.38;28.44;65.87;5.19;1.85;3.7;0;7.41;0;16.67;0;0;0;11.11;1.85;1.85;2.723684211;0;0;0;0
410;E;F;55;5;81;1.528301887;6.2;69.18;83.65;16.38;1;0;5.45;0;7.27;1.82;18.18;0;1.82;1.82;5.46;0;-7.27;2.877272727;0;0;0;0
410;G;F;43;4;60;1.428571429;5;77.74;64.59;1;3.38;0;2.33;2.33;6.98;0;20.93;0;4.65;4.65;4.65;2.33;-11.62;2.700769231;0;0;0;0
410;M;T;35;4;59;1.685714286;7.9;54.08;56.86;4.17;1;0;11.43;0;2.86;0;31.43;0;2.86;0;5.72;0;-14.28;2.570625;0;0;0;0
410;C;F;52;5;76;1.490196078;6.1;69.58;26.1;70.92;4.87;1.92;3.85;0;13.46;7.69;17.31;0;0;1.92;15.38;0;3.84;2.676842105;0;0;0;0
411;A;T;20;1;25;1.25;7.6;76.56;54.7;98.38;1;0;5;5;0;0;30;0;5;0;5;0;-20;2.882;0;0;0;0
411;E;F;17;1;25;1.470588235;8.7;62.68;1.05;83.69;20.23;5.88;5.88;0;11.76;0;23.53;0;5.88;5.88;5.88;0;-5.89;2.617142857;0;0;0;0
411;G;F;12;1;15;1.25;4.4;84.68;10.19;99;1;0;8.33;0;16.67;0;25;0;8.33;0;8.33;0;-8.34;2.271666667;0;0;0;0
411;M;T;10;1;14;1.4;4.8;78.25;3.8;7.03;99;10;0;0;0;0;20;0;20;0;0;0;-10;3.053333333;0;0;0;0
411;C;F;19;1;26;1.444444444;8;70.13;1;1;20.23;0;0;0;5.26;0;36.84;0;5.26;0;0;0;-36.84;2.48;0;0;0;0
412;A;T;159;6;208;1.308176101;10.1;69.96;54.7;84.66;5.08;1.88;3.75;0.63;6.25;1.88;20.63;0;1.88;1.88;9.38;0.63;-4.99;2.968108108;0;0;0;0
412;E;F;125;8;165;1.341463415;5.8;81.22;24.64;29.79;20.23;4.8;4.8;0.8;7.2;0;16;0;2.4;4.8;11.2;1.6;7.2;2.861860465;2.4;0;0;0.8
412;G;F;140;7;198;1.445255474;8.6;68.5;26.1;42.95;12.71;1.43;2.14;2.14;5.71;2.86;17.86;0;3.57;2.14;9.28;2.14;-2.87;2.657045455;0;0;0;0
412;M;T;149;7;193;1.331034483;7.8;75.84;55.4;5.69;20.23;4.03;4.03;0;6.04;0;14.09;0;2.68;3.36;6.71;0.67;1.34;2.886521739;0;0;0;0
412;C;F;136;8;177;1.320895522;6.3;79.8;70.23;4.6;20.23;2.21;2.21;0.74;2.94;0.74;16.18;0;2.95;2.94;5.89;0.74;-4.4;3.071568627;0;0;0;0
413;A;T;38;4;48;1.333333333;3.3;87.72;9.05;52.19;1;0;13.16;0;5.26;0;21.05;0;0;0;18.42;0;10.53;2.853636364;0;0;0;0
413;E;F;33;4;60;1.818181818;8.9;46.13;63.17;1;99;9.09;0;3.03;0;0;21.21;0;0;0;6.06;0;-6.06;3.196428571;0;0;0;0
413;G;F;38;4;53;1.394736842;4.6;78.75;74.45;33.61;2.53;0;2.63;2.63;5.26;2.63;18.42;0;0;0;13.16;0;-2.63;2.834615385;0;0;0;0
413;M;T;64;5;106;1.65625;9.5;50.02;52.84;5.64;1;1.56;7.81;1.56;0;0;17.19;0;0;3.13;10.94;0;4.69;2.868;0;3.125;0;0
413;C;F;34;4;51;1.5;5.4;71.31;16.49;26.78;66.58;2.94;0;0;14.71;0;14.71;0;0;0;14.7;0;2.93;2.98;0;0;0;0
414;A;T;51;4;66;1.375;5.6;76.22;40.88;46.57;80.19;5.88;1.96;0;7.84;0;29.41;0;7.84;3.92;3.92;0;-15.69;2.513125;0;0;0;0
414;E;F;43;5;55;1.279069767;3.1;88.13;43.84;82.44;1;4.65;9.3;2.33;9.3;0;20.93;0;4.66;0;4.66;0;-2.32;2.85375;0;0;0;0
414;G;F;81;4;126;1.555555556;11.2;50.87;69.38;61.67;8.65;0;1.23;0;8.64;0;18.52;0;1.23;1.23;8.64;1.23;-7.42;3.26;0;0;0;1.234567901
414;M;T;58;4;80;1.403508772;6.5;73.88;58.3;86.26;99;10.34;0;0;5.17;1.72;18.97;0;10.35;6.9;13.79;1.72;6.88;2.971333333;0;0;0;0
414;C;F;50;4;78;1.56;8.2;58.79;33.98;1.46;20.23;4;4;0;6;4;16;0;2;0;6;0;-2;3.149047619;0;0;0;0
415;A;T;28;4;35;1.346153846;2.3;90.26;76.24;1;1;0;10.71;3.57;7.14;0;14.29;0;0;0;0;0;-3.58;3.133333333;0;0;0;0
415;E;F;38;4;41;1.242424242;1.8;96.89;6.22;33.61;2.53;0;2.63;2.63;5.26;0;28.95;0;0;18.42;5.26;2.63;-18.43;2.29375;0;0;0;0
415;G;F;18;3;22;1.222222222;0.9;99.23;33.38;1;1;0;11.11;0;11.11;0;5.56;0;0;0;5.56;0;11.11;2.993333333;0;0;0;0
415;M;T;24;4;35;1.458333333;4.5;73.85;26.1;1;99;12.5;0;4.17;8.33;0;8.33;0;8.33;4.17;8.33;0;12.5;3.521111111;0;4.166666667;0;0
415;C;F;23;4;33;1.434782609;3.2;82.51;1;4.38;20.23;0;0;0;8.7;4.35;26.09;0;0;0;8.7;0;-17.39;3.48625;0;0;0;0
416;A;T;43;4;62;1.441860465;5.1;77.43;70.9;82.44;1;0;9.3;0;9.3;2.33;25.58;0;6.98;0;9.3;2.33;-4.65;2.795294118;0;0;0;0
416;E;F;23;1;34;1.619047619;11.5;50.16;47.48;4.38;1;0;17.39;0;8.7;0;21.74;0;4.35;0;0;0;-4.35;2.357777778;0;0;0;0
416;G;F;18;4;27;1.5;3.9;75.37;10.19;1;1;0;11.11;0;11.11;0;5.56;0;5.56;0;0;0;5.55;2.8625;0;0;0;0
416;M;T;32;4;48;1.548387097;5.2;72.02;70.71;54.55;1;0;6.25;0;3.13;0;15.63;0;9.38;6.25;12.5;0;3.12;3.158333333;0;0;0;0
416;C;F;21;3;24;1.142857143;0.1;106.67;29.12;5.94;1;0;14.29;0;14.29;0;14.29;0;14.29;0;9.52;0;9.52;3.139;0;0;0;0
417;A;T;68;5;92;1.373134328;6.2;74.79;79.1;1.39;85.53;4.41;0;2.94;2.94;0;17.65;0;5.88;1.47;10.29;0;-2.95;3.118947368;0;0;0;0
417;E;F;47;4;64;1.361702128;5.5;76.42;24.81;1.72;97.14;8.51;2.13;0;6.38;0;21.28;0;6.38;12.77;19.15;0;8.51;2.831538462;0;2.127659574;0;0
417;G;F;51;5;77;1.509803922;6.1;69.58;5.84;1;20.23;3.92;3.92;3.92;7.84;0;29.41;0;3.92;3.92;7.84;3.92;-9.81;2.85;0;0;0;0
417;M;T;20;4;28;1.4;2.9;83.32;15.41;1;99;15;0;5;5;0;15;0;10;0;10;0;10;3.435555556;0;0;0;0
417;C;F;45;4;66;1.466666667;6.5;68.47;22.17;1;20.23;2.22;2.22;0;2.22;0;31.11;0;0;4.44;4.44;0;-22.23;3.198461538;0;0;0;0
418;A;T;71;5;105;1.5;7.6;65.73;28.77;10.7;1;0;14.08;0;11.27;0;16.9;0;1.41;1.41;4.23;0;1.41;2.759583333;0;0;0;0
418;E;F;62;4;76;1.266666667;5.6;81.63;14.28;95.4;99;11.29;1.61;0;6.45;3.23;19.35;0;11.29;4.84;16.13;1.61;11.29;2.561666667;0;0;0;0
418;G;F;30;4;33;1.178571429;1.3;98.21;22.17;39.59;99;10;0;0;0;0;16.67;0;6.67;6.66;6.67;0;0;2.76;0;0;0;0
418;M;T;67;3;103;1.537313433;10.8;57.3;71.79;98.28;42.34;2.99;1.49;0;4.48;0;20.9;0;4.48;1.49;28.37;0;11.95;3.044166667;0;0;0;0
418;C;F;59;5;73;1.303571429;4.1;85.49;25.06;76.13;20.23;1.69;1.69;0;1.69;0;20.34;0;8.47;5.08;11.86;0;-5.09;3.009047619;0;1.694915254;0;0
419;A;T;54;3;69;1.326923077;6.5;79.3;1;39.59;1;0;7.41;0;11.11;0;20.37;0;5.56;7.41;1.85;0;-11.11;3.388461538;0;0;0;0
419;E;F;21;2;32;1.6;7.2;61.33;18.12;1;99;9.52;0;0;0;0;23.81;0;9.52;4.76;0;0;-14.29;2.974285714;0;0;0;0
419;G;F;23;2;26;1.130434783;1.9;102.1;94.33;1;20.23;0;0;4.35;4.35;0;13.04;0;0;0;4.35;0;-8.69;3.4225;0;4.347826087;0;0
